"CustomerID","Recency","Frequency","Monetary","Cluster","CustomerGroup"
14644,67,2,830.76,4,"Regular Customers"
14645,156,2,597.09,1,"Inactive Customers"
14646,1,73,280206.02,3,"High-Value Customers"
14647,200,1,243.22,1,"Inactive Customers"
14649,4,4,1417.29,2,"Occasional Customers"
14651,66,2,654.6,4,"Regular Customers"
14652,76,1,114.18,1,"Inactive Customers"
14653,0,7,1947.55,3,"High-Value Customers"
14655,7,4,1932.23,4,"Regular Customers"
14656,168,2,291.05,1,"Inactive Customers"
14657,17,4,848.22,4,"Regular Customers"
14658,4,2,247.15,2,"Occasional Customers"
14659,8,9,2529.93,3,"High-Value Customers"
14660,86,2,285.74,1,"Inactive Customers"
14661,26,1,107.95,2,"Occasional Customers"
14662,28,4,771.17,4,"Regular Customers"
14664,19,2,637.89,2,"Occasional Customers"
14665,60,5,1835.7,4,"Regular Customers"
14666,23,1,195.25,2,"Occasional Customers"
14667,10,25,9241.2,3,"High-Value Customers"
14669,241,3,1269.99,4,"Regular Customers"
14670,279,2,411.53,1,"Inactive Customers"
14672,234,2,765.55,1,"Inactive Customers"
14673,2,5,1736.4,3,"High-Value Customers"
14675,15,1,604.75,2,"Occasional Customers"
14676,30,6,2548.24,4,"Regular Customers"
14680,24,16,28754.11,3,"High-Value Customers"
14681,70,3,498.95,4,"Regular Customers"
14682,187,2,52,1,"Inactive Customers"
14684,25,5,1236.28,4,"Regular Customers"
14687,106,1,628.38,1,"Inactive Customers"
14688,7,21,5630.87,3,"High-Value Customers"
14689,208,1,112.8,1,"Inactive Customers"
14690,43,2,371.7,2,"Occasional Customers"
14691,30,5,2114.33,4,"Regular Customers"
14692,136,4,591.55,4,"Regular Customers"
14693,264,1,172.9,1,"Inactive Customers"
14696,3,7,2078.95,3,"High-Value Customers"
14697,217,2,188.61,1,"Inactive Customers"
14698,1,5,1250.76,3,"High-Value Customers"
14699,213,1,109.13,1,"Inactive Customers"
14700,31,3,2235.3,4,"Regular Customers"
14701,10,9,2549.37,3,"High-Value Customers"
14702,0,17,3292.14,3,"High-Value Customers"
14703,14,1,318.17,2,"Occasional Customers"
14704,10,9,1546.91,3,"High-Value Customers"
14705,198,1,179,1,"Inactive Customers"
14708,2,3,1126.37,2,"Occasional Customers"
14709,14,13,4921.04,3,"High-Value Customers"
14710,13,4,606.13,2,"Occasional Customers"
14711,9,11,2868.8,3,"High-Value Customers"
14712,28,3,917.07,4,"Regular Customers"
14713,8,11,2666.36,3,"High-Value Customers"
14714,23,1,160.19,2,"Occasional Customers"
14715,24,4,867.38,4,"Regular Customers"
14716,42,2,329.68,2,"Occasional Customers"
14719,1,5,1602.13,3,"High-Value Customers"
14720,5,3,663.81,2,"Occasional Customers"
14722,146,1,187.92,1,"Inactive Customers"
14723,9,6,1158.3,4,"Regular Customers"
14725,24,1,718.08,2,"Occasional Customers"
14727,273,1,268.58,1,"Inactive Customers"
14729,373,1,313.49,1,"Inactive Customers"
14730,0,8,2005.06,3,"High-Value Customers"
14731,46,3,380.02,2,"Occasional Customers"
14732,7,8,2702.49,3,"High-Value Customers"
14733,15,12,9585.91,3,"High-Value Customers"
14735,3,32,6065.69,3,"High-Value Customers"
14737,3,3,1164.55,2,"Occasional Customers"
14738,42,7,1314.45,4,"Regular Customers"
14739,3,7,3902.28,3,"High-Value Customers"
14740,196,3,1448.21,4,"Regular Customers"
14741,11,6,1400.34,4,"Regular Customers"
14744,15,7,1099.98,4,"Regular Customers"
14745,112,5,1220.26,4,"Regular Customers"
14747,248,1,328.2,1,"Inactive Customers"
14748,28,5,1415.75,4,"Regular Customers"
14752,43,1,389.64,1,"Inactive Customers"
14753,86,1,563.15,1,"Inactive Customers"
14754,44,2,638.05,2,"Occasional Customers"
14755,9,11,5010.28,3,"High-Value Customers"
14756,14,1,738.96,2,"Occasional Customers"
14757,74,1,420.5,1,"Inactive Customers"
14758,144,4,1484.06,4,"Regular Customers"
14759,4,3,1625.97,2,"Occasional Customers"
14760,296,1,89.2,1,"Inactive Customers"
14761,58,2,255.9,1,"Inactive Customers"
14762,263,1,300.52,1,"Inactive Customers"
14764,46,1,278.3,1,"Inactive Customers"
14765,28,3,254.11,2,"Occasional Customers"
14766,7,6,2473.37,3,"High-Value Customers"
14768,16,2,192.6,2,"Occasional Customers"
14769,2,8,10674.75,3,"High-Value Customers"
14770,231,2,876.42,1,"Inactive Customers"
14772,111,1,139.26,1,"Inactive Customers"
14775,57,3,1011.9,4,"Regular Customers"
14776,50,11,2538.3,4,"Regular Customers"
14778,126,2,730.86,1,"Inactive Customers"
14779,280,3,386.15,1,"Inactive Customers"
14780,54,2,447.68,1,"Inactive Customers"
14782,319,1,200.1,1,"Inactive Customers"
14784,25,2,289.99,2,"Occasional Customers"
14785,9,2,77.4,2,"Occasional Customers"
14788,6,2,679.44,2,"Occasional Customers"
14789,28,1,197.64,2,"Occasional Customers"
14790,16,4,745.06,2,"Occasional Customers"
14792,63,1,6.2,1,"Inactive Customers"
14793,20,1,228.99,2,"Occasional Customers"
14794,2,7,1319.91,3,"High-Value Customers"
14795,165,1,131.45,1,"Inactive Customers"
14796,0,17,8022.49,3,"High-Value Customers"
14798,52,3,173.74,1,"Inactive Customers"
14799,50,1,157.7,1,"Inactive Customers"
14800,47,12,4339.74,3,"High-Value Customers"
14801,60,1,193.14,1,"Inactive Customers"
14803,161,3,845.55,4,"Regular Customers"
14804,8,1,353.27,2,"Occasional Customers"
14805,14,4,554.65,2,"Occasional Customers"
14806,74,1,193.39,1,"Inactive Customers"
14808,39,8,2741.17,4,"Regular Customers"
14810,40,11,2087.88,4,"Regular Customers"
14813,369,2,155.43,1,"Inactive Customers"
14815,36,2,778.5,2,"Occasional Customers"
14816,196,1,271.85,1,"Inactive Customers"
14817,199,2,1110.34,4,"Regular Customers"
14818,73,3,657.8,4,"Regular Customers"
14819,63,2,272.07,1,"Inactive Customers"
14820,20,4,507.29,2,"Occasional Customers"
14821,366,1,48.8,1,"Inactive Customers"
14823,179,3,321.43,1,"Inactive Customers"
14824,9,4,1127.71,2,"Occasional Customers"
14825,3,12,2226.91,3,"High-Value Customers"
14828,196,3,2139.76,4,"Regular Customers"
14829,28,4,697.55,4,"Regular Customers"
14830,52,1,197.13,1,"Inactive Customers"
14834,17,6,1720.3,4,"Regular Customers"
14836,9,3,102.45,2,"Occasional Customers"
14837,89,4,1649.5,4,"Regular Customers"
14840,267,1,62.85,1,"Inactive Customers"
14841,52,6,3295.76,4,"Regular Customers"
14842,43,4,2824.69,4,"Regular Customers"
14844,63,4,3189.81,4,"Regular Customers"
14847,148,1,309.4,1,"Inactive Customers"
14849,21,25,7930.54,3,"High-Value Customers"
14850,311,1,325.75,1,"Inactive Customers"
14851,22,2,511.35,2,"Occasional Customers"
14852,57,6,2836.69,4,"Regular Customers"
14853,23,2,475.8,2,"Occasional Customers"
14854,77,7,2759.83,4,"Regular Customers"
14855,118,2,645.65,1,"Inactive Customers"
14856,35,3,1311.38,4,"Regular Customers"
14857,59,2,1173.12,4,"Regular Customers"
14859,12,4,1353.74,4,"Regular Customers"
14860,18,1,170.32,2,"Occasional Customers"
14861,51,1,125.79,1,"Inactive Customers"
14862,25,2,841.2,2,"Occasional Customers"
14863,28,1,266.76,2,"Occasional Customers"
14865,6,2,52.2,2,"Occasional Customers"
14866,10,12,14389.9,3,"High-Value Customers"
14867,185,3,710.28,4,"Regular Customers"
14868,2,8,2953.59,3,"High-Value Customers"
14869,8,2,725.7,2,"Occasional Customers"
14870,261,1,327.25,1,"Inactive Customers"
14871,2,4,522.38,2,"Occasional Customers"
14873,209,1,519.68,1,"Inactive Customers"
14875,107,2,1465.32,4,"Regular Customers"
14878,12,9,1485.54,3,"High-Value Customers"
14880,76,3,706.19,4,"Regular Customers"
14881,19,1,255.4,2,"Occasional Customers"
14882,26,2,589.7,2,"Occasional Customers"
14883,18,6,761.59,4,"Regular Customers"
14885,131,1,765.32,1,"Inactive Customers"
14886,252,1,364.8,1,"Inactive Customers"
14887,78,1,1862,4,"Regular Customers"
14888,206,1,369.2,1,"Inactive Customers"
14889,335,1,135.9,1,"Inactive Customers"
14890,253,1,125.65,1,"Inactive Customers"
14891,147,2,554.38,1,"Inactive Customers"
14893,9,2,1237.85,2,"Occasional Customers"
14894,84,1,655.75,1,"Inactive Customers"
14895,7,20,11138.71,3,"High-Value Customers"
14896,204,2,468.77,1,"Inactive Customers"
14897,7,4,1366.38,2,"Occasional Customers"
14898,22,6,1303.52,4,"Regular Customers"
14901,10,9,1421.29,3,"High-Value Customers"
14902,25,1,332.66,2,"Occasional Customers"
14903,20,5,2810.63,4,"Regular Customers"
14904,1,2,1025.44,2,"Occasional Customers"
14905,157,2,616.15,1,"Inactive Customers"
14907,2,7,3501.1,3,"High-Value Customers"
14908,73,1,277.8,1,"Inactive Customers"
14910,2,4,434.35,2,"Occasional Customers"
14911,0,201,143825.06,3,"High-Value Customers"
14912,16,2,867.85,2,"Occasional Customers"
14913,35,4,1227.43,4,"Regular Customers"
14915,90,2,307.48,1,"Inactive Customers"
14916,70,4,1268.98,4,"Regular Customers"
14918,115,2,1610.15,4,"Regular Customers"
14920,212,2,977.77,1,"Inactive Customers"
14921,29,2,1316.07,4,"Regular Customers"
14923,50,1,749.1,1,"Inactive Customers"
14924,245,1,310.05,1,"Inactive Customers"
14929,31,1,223.88,2,"Occasional Customers"
14930,108,3,2372.86,4,"Regular Customers"
14931,4,5,1257.68,3,"High-Value Customers"
14932,365,1,363.53,1,"Inactive Customers"
14934,81,2,1890.94,4,"Regular Customers"
14935,296,1,1784.71,1,"Inactive Customers"
14936,33,8,8137.02,3,"High-Value Customers"
14937,56,3,1621.88,4,"Regular Customers"
14944,29,12,5900.25,3,"High-Value Customers"
14946,13,1,100.9,2,"Occasional Customers"
14947,71,2,290.82,1,"Inactive Customers"
14948,22,6,1101.97,4,"Regular Customers"
14950,18,1,371.2,2,"Occasional Customers"
14951,78,1,311.69,1,"Inactive Customers"
14952,59,11,8099.49,3,"High-Value Customers"
14953,24,1,289.82,2,"Occasional Customers"
14954,11,1,336.17,2,"Occasional Customers"
14957,252,1,58.49,1,"Inactive Customers"
14958,146,3,499.68,1,"Inactive Customers"
14959,63,4,695.42,4,"Regular Customers"
14960,7,2,221.27,2,"Occasional Customers"
14961,10,9,7044.68,3,"High-Value Customers"
14962,270,1,126.7,1,"Inactive Customers"
14963,9,5,1487.8,4,"Regular Customers"
14964,246,1,206.21,1,"Inactive Customers"
14965,95,2,599,1,"Inactive Customers"
14966,14,1,191.32,2,"Occasional Customers"
14967,49,1,463.8,1,"Inactive Customers"
14968,29,1,147.59,2,"Occasional Customers"
14970,67,4,1592.06,4,"Regular Customers"
14971,34,3,1116.57,4,"Regular Customers"
14972,127,1,114.77,1,"Inactive Customers"
14973,106,3,1314.45,4,"Regular Customers"
14974,36,1,114.39,1,"Inactive Customers"
14975,56,1,279.94,1,"Inactive Customers"
14976,56,7,790.86,4,"Regular Customers"
14978,71,5,1931.42,4,"Regular Customers"
14981,245,1,102.12,1,"Inactive Customers"
14984,18,2,213.27,2,"Occasional Customers"
14985,197,2,296.75,1,"Inactive Customers"
14987,15,2,326.4,2,"Occasional Customers"
14988,211,1,334.54,1,"Inactive Customers"
14995,38,2,233.23,2,"Occasional Customers"
14997,45,3,546.2,4,"Regular Customers"
14998,169,2,429.87,1,"Inactive Customers"
15000,47,1,490.52,1,"Inactive Customers"
15002,115,4,1641.76,4,"Regular Customers"
15004,146,1,1246.32,1,"Inactive Customers"
15005,15,28,6316.57,3,"High-Value Customers"
15006,50,1,502.09,1,"Inactive Customers"
15007,158,1,156.91,1,"Inactive Customers"
15009,11,3,1261.78,2,"Occasional Customers"
15010,35,1,308.94,2,"Occasional Customers"
15012,53,2,423.04,1,"Inactive Customers"
15014,42,2,260.17,2,"Occasional Customers"
15016,172,1,170.04,1,"Inactive Customers"
15017,33,1,125.58,1,"Inactive Customers"
15018,38,3,496.21,2,"Occasional Customers"
15019,266,1,266,1,"Inactive Customers"
15021,8,9,1914.82,3,"High-Value Customers"
15022,11,4,905.04,2,"Occasional Customers"
15023,2,11,6802.76,3,"High-Value Customers"
15024,9,10,1661.33,3,"High-Value Customers"
15025,32,1,377.01,2,"Occasional Customers"
15026,79,3,469,4,"Regular Customers"
15027,30,4,1066.15,4,"Regular Customers"
15028,7,4,627.13,2,"Occasional Customers"
15030,71,2,518.28,1,"Inactive Customers"
15031,3,4,668.14,2,"Occasional Customers"
15032,255,3,4959.1,4,"Regular Customers"
15033,4,10,2586.67,3,"High-Value Customers"
15034,15,8,4308.61,3,"High-Value Customers"
15035,89,1,252.73,1,"Inactive Customers"
15036,71,3,465.55,4,"Regular Customers"
15038,58,6,705.49,4,"Regular Customers"
15039,9,47,19914.44,3,"High-Value Customers"
15041,169,1,180.35,1,"Inactive Customers"
15042,198,1,135.93,1,"Inactive Customers"
15043,30,1,537,2,"Occasional Customers"
15044,18,17,7700.23,3,"High-Value Customers"
15045,151,2,735.66,1,"Inactive Customers"
15046,8,15,5213.77,3,"High-Value Customers"
15047,269,1,343.62,1,"Inactive Customers"
15048,64,4,384.05,4,"Regular Customers"
15049,273,1,121.17,1,"Inactive Customers"
15050,24,3,1782.09,4,"Regular Customers"
15051,22,3,1391.61,4,"Regular Customers"
15052,318,1,215.78,1,"Inactive Customers"
15053,4,3,697.79,2,"Occasional Customers"
15054,11,2,302.1,2,"Occasional Customers"
15057,274,2,1489.5,4,"Regular Customers"
15058,24,11,2124.99,3,"High-Value Customers"
15059,40,9,1337.72,4,"Regular Customers"
15060,7,4,303.09,2,"Occasional Customers"
15061,3,48,54534.14,3,"High-Value Customers"
15062,70,4,987.86,4,"Regular Customers"
15063,212,1,370.8,1,"Inactive Customers"
15065,37,4,3158.13,4,"Regular Customers"
15066,52,1,893.59,1,"Inactive Customers"
15067,77,3,1744.76,4,"Regular Customers"
15068,45,2,553.36,2,"Occasional Customers"
15069,178,1,1109.53,1,"Inactive Customers"
15070,372,1,106.2,1,"Inactive Customers"
15071,93,2,982.07,4,"Regular Customers"
15073,9,3,1043.41,2,"Occasional Customers"
15074,104,1,748.87,1,"Inactive Customers"
15075,77,1,773.03,1,"Inactive Customers"
15076,172,1,880.85,1,"Inactive Customers"
15078,6,32,9743.11,3,"High-Value Customers"
15079,212,4,895.61,4,"Regular Customers"
15081,21,5,504.8,4,"Regular Customers"
15083,256,1,88.2,1,"Inactive Customers"
15087,281,1,306.94,1,"Inactive Customers"
15088,20,2,1160.07,2,"Occasional Customers"
15089,9,6,2420.84,3,"High-Value Customers"
15090,307,1,381.32,1,"Inactive Customers"
15091,67,1,480.71,1,"Inactive Customers"
15092,214,2,457.81,1,"Inactive Customers"
15093,17,6,4597.02,3,"High-Value Customers"
15095,103,4,1370.6,4,"Regular Customers"
15096,42,1,219.39,1,"Inactive Customers"
15097,3,1,248.08,2,"Occasional Customers"
15098,181,3,39916.5,4,"Regular Customers"
15099,83,1,410.48,1,"Inactive Customers"
15100,333,3,876,1,"Inactive Customers"
15101,8,2,317.53,2,"Occasional Customers"
15103,30,2,703.36,2,"Occasional Customers"
15104,196,2,1027.44,1,"Inactive Customers"
15105,17,7,2298.93,3,"High-Value Customers"
15106,17,5,1422.52,4,"Regular Customers"
15107,310,6,319.5,1,"Inactive Customers"
15108,141,4,1300.25,4,"Regular Customers"
15109,245,1,484.95,1,"Inactive Customers"
15110,23,4,996.1,4,"Regular Customers"
15111,28,3,1567.48,4,"Regular Customers"
15113,9,3,3609.33,4,"Regular Customers"
15114,29,10,2760.56,3,"High-Value Customers"
15115,17,1,340.11,2,"Occasional Customers"
15116,17,4,1352.75,4,"Regular Customers"
15117,14,5,1551.78,4,"Regular Customers"
15118,133,1,244.8,1,"Inactive Customers"
15119,245,1,266.4,1,"Inactive Customers"
15120,133,1,358.82,1,"Inactive Customers"
15121,49,2,457.72,2,"Occasional Customers"
15122,113,3,1633.78,4,"Regular Customers"
15123,6,2,2199.31,2,"Occasional Customers"
15124,22,2,184.19,2,"Occasional Customers"
15125,24,15,11528.48,3,"High-Value Customers"
15127,65,1,406.53,1,"Inactive Customers"
15128,59,4,1471,4,"Regular Customers"
15129,49,11,3447.4,3,"High-Value Customers"
15130,169,1,330.11,1,"Inactive Customers"
15132,17,5,977.93,4,"Regular Customers"
15133,127,3,982.42,4,"Regular Customers"
15134,14,8,1387.99,3,"High-Value Customers"
15135,238,1,139.05,1,"Inactive Customers"
15136,2,4,1286.7,2,"Occasional Customers"
15139,239,2,178.96,1,"Inactive Customers"
15140,51,7,2354.25,4,"Regular Customers"
15142,45,1,498.74,1,"Inactive Customers"
15143,225,1,259.45,1,"Inactive Customers"
15144,7,17,6580.44,3,"High-Value Customers"
15145,3,4,1194.73,2,"Occasional Customers"
15146,164,2,1327.16,4,"Regular Customers"
15147,239,1,623.5,1,"Inactive Customers"
15148,10,1,301.29,2,"Occasional Customers"
15149,133,1,520.8,1,"Inactive Customers"
15150,16,10,5314.47,3,"High-Value Customers"
15152,9,13,4745.69,3,"High-Value Customers"
15153,30,1,329.25,2,"Occasional Customers"
15154,74,1,296.42,1,"Inactive Customers"
15156,0,3,961.49,2,"Occasional Customers"
15157,3,3,1936.07,2,"Occasional Customers"
15158,44,1,401.4,1,"Inactive Customers"
15159,1,30,18641.01,3,"High-Value Customers"
15160,356,1,158.16,1,"Inactive Customers"
15163,17,2,304.47,2,"Occasional Customers"
15164,68,3,843.05,4,"Regular Customers"
15165,372,1,487.75,1,"Inactive Customers"
15167,320,1,163,1,"Inactive Customers"
15168,25,1,106.56,2,"Occasional Customers"
15171,330,1,1289.5,1,"Inactive Customers"
15172,8,5,1624.05,4,"Regular Customers"
15174,322,1,135.75,1,"Inactive Customers"
15175,71,1,224.14,1,"Inactive Customers"
15178,259,1,40.5,1,"Inactive Customers"
15179,17,5,2206.95,4,"Regular Customers"
15180,366,1,87.5,1,"Inactive Customers"
15181,65,3,689.48,4,"Regular Customers"
15182,153,2,622.85,1,"Inactive Customers"
15184,28,2,406.76,2,"Occasional Customers"
15185,69,1,310.62,1,"Inactive Customers"
15186,13,2,411.41,2,"Occasional Customers"
15187,1,16,4777.18,3,"High-Value Customers"
15189,0,41,16225.39,3,"High-Value Customers"
15192,119,3,1044.32,4,"Regular Customers"
15193,60,1,499.32,1,"Inactive Customers"
15194,2,15,7616.53,3,"High-Value Customers"
15195,2,1,3861,2,"Occasional Customers"
15197,10,3,1079.61,2,"Occasional Customers"
15198,91,2,193.64,1,"Inactive Customers"
15199,58,4,1268.7,4,"Regular Customers"
15201,86,5,1236.54,4,"Regular Customers"
15203,25,6,1827.8,4,"Regular Customers"
15204,356,1,316.58,1,"Inactive Customers"
15205,84,2,653.24,1,"Inactive Customers"
15206,9,4,420.3,2,"Occasional Customers"
15208,0,5,870.12,3,"High-Value Customers"
15210,224,1,331.18,1,"Inactive Customers"
15211,59,2,894.41,4,"Regular Customers"
15212,240,1,101.8,1,"Inactive Customers"
15213,318,2,328.35,1,"Inactive Customers"
15214,1,8,1661.44,3,"High-Value Customers"
15215,46,3,734.94,4,"Regular Customers"
15216,87,1,96.6,1,"Inactive Customers"
15218,10,11,5756.89,3,"High-Value Customers"
15219,175,1,305.75,1,"Inactive Customers"
15220,51,6,1778.96,4,"Regular Customers"
15221,365,1,403.25,1,"Inactive Customers"
15222,318,1,585,1,"Inactive Customers"
15223,225,2,755.75,1,"Inactive Customers"
15224,357,2,322.08,1,"Inactive Customers"
15225,233,1,409.4,1,"Inactive Customers"
15226,310,1,154.41,1,"Inactive Customers"
15227,36,5,1219.4,4,"Regular Customers"
15228,65,4,3386.71,4,"Regular Customers"
15230,238,2,429.6,1,"Inactive Customers"
15232,112,2,612.06,1,"Inactive Customers"
15234,276,1,197,1,"Inactive Customers"
15235,217,12,2247.51,4,"Regular Customers"
15236,298,1,321.05,1,"Inactive Customers"
15237,1,4,1412.32,3,"High-Value Customers"
15238,28,3,1071.99,4,"Regular Customers"
15239,9,2,780.59,2,"Occasional Customers"
15240,44,5,1706.57,4,"Regular Customers"
15241,66,8,1756.44,4,"Regular Customers"
15243,73,1,316.68,1,"Inactive Customers"
15244,64,2,631.57,4,"Regular Customers"
15245,133,3,2515.84,4,"Regular Customers"
15246,237,2,514.15,1,"Inactive Customers"
15247,121,1,356,1,"Inactive Customers"
15249,31,13,6688.46,3,"High-Value Customers"
15251,8,11,10484.99,3,"High-Value Customers"
15252,35,2,740.78,2,"Occasional Customers"
15253,15,5,918.2,4,"Regular Customers"
15254,126,1,300.36,1,"Inactive Customers"
15255,66,1,890.85,1,"Inactive Customers"
15256,148,1,98.45,1,"Inactive Customers"
15257,282,1,317.15,1,"Inactive Customers"
15258,168,2,623.16,1,"Inactive Customers"
15260,99,7,1810.77,4,"Regular Customers"
15261,134,1,254.82,1,"Inactive Customers"
15262,323,1,178.95,1,"Inactive Customers"
15263,106,1,156.51,1,"Inactive Customers"
15264,63,1,393.74,1,"Inactive Customers"
15265,150,2,1506.12,4,"Regular Customers"
15266,337,1,119.3,1,"Inactive Customers"
15267,21,5,1717.36,4,"Regular Customers"
15269,23,1,408.8,2,"Occasional Customers"
15270,15,7,2379.49,3,"High-Value Customers"
15271,6,15,2507.07,3,"High-Value Customers"
15272,56,2,721.94,4,"Regular Customers"
15274,3,2,716.57,2,"Occasional Customers"
15275,37,1,615.14,2,"Occasional Customers"
15276,65,1,135.31,1,"Inactive Customers"
15277,46,1,255.9,1,"Inactive Customers"
15279,354,1,290.51,1,"Inactive Customers"
15280,171,1,113.12,1,"Inactive Customers"
15281,58,9,2332.15,4,"Regular Customers"
15286,49,1,240.55,1,"Inactive Customers"
15287,21,2,486.69,2,"Occasional Customers"
